0x000000000000e180,gfl::engine::ObjectHandle<sandbox::ariizumi::BgTestProc> gamesys::GameProcManager::RegisterCallProc<sandbox::ariizumi::BgTestProc>(gfl::mem::MemoryResource *),524,
0x000000000000e390,sandbox::ariizumi::BgTestProc * gfl::engine::ObjectFactory::Create<sandbox::ariizumi::BgTestProc>(gfl::mem::MemoryResource *),604,
0x000000000000e5f0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_7>(void const*, void *),4,
0x000000000000e600,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_7>(void *, void *),4,
0x000000000000e610,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_8>(void *),368,
0x000000000000e790,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_8>(void const*, void *),12,
0x000000000000e7a0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_8>(void *, void *),12,
0x000000000000e7b0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_9>(void *),164,
0x000000000000e860,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::destroy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_9>(void *),4,
0x000000000000e870,gfl::engine::ObjectHandle<sandbox::kawada::charaselect_sandbox::SandboxProc> gamesys::GameProcManager::RegisterCallProc<sandbox::kawada::charaselect_sandbox::SandboxProc>(gfl::mem::MemoryResource *),524,
0x000000000000ea80,sandbox::kawada::charaselect_sandbox::SandboxProc * gfl::engine::ObjectFactory::Create<sandbox::kawada::charaselect_sandbox::SandboxProc>(gfl::mem::MemoryResource *),604,
0x000000000000ece0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_9>(void const*, void *),4,
0x000000000000ecf0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_9>(void *, void *),4,
0x000000000000ed00,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_10>(void *),440,
0x000000000000eec0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::destroy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_10>(void *),4,
0x000000000000eed0,gfl::engine::ObjectHandle<debug::battle::Proc> gamesys::GameProcManager::RegisterCallProc<debug::battle::Proc>(gfl::mem::MemoryResource *),524,
0x000000000000f0e0,debug::battle::Proc * gfl::engine::ObjectFactory::Create<debug::battle::Proc>(gfl::mem::MemoryResource *),604,
0x000000000000f340,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_10>(void const*, void *),4,
